,idx,user_index,label,kind,idy,sim,topic_start
65520,0,300,C,recommendation,156,0,C
65521,0,300,C,recommendation,156,0,C
65522,0,300,C,recommendation,156,0,C
65523,0,300,C,recommendation,156,0,C
65524,0,300,C,recommendation,156,0,C
65525,0,300,C,recommendation,156,0,C
65526,0,300,C,recommendation,156,0,C
65527,0,300,C,recommendation,156,0,C
65528,0,300,C,recommendation,156,0,C
65529,0,300,C,recommendation,156,0,C
65530,0,300,C,recommendation,156,0,C
65531,0,300,C,recommendation,156,0,C
65532,0,300,C,recommendation,156,0,C
65533,0,300,C,recommendation,156,0,C
65534,0,300,C,recommendation,156,0,C
65535,0,300,C,recommendation,156,0,C
65536,0,300,C,recommendation,156,0,C
65537,0,300,C,recommendation,156,0,C
65538,0,300,C,recommendation,156,0,C
65539,0,300,C,recommendation,156,0,C
65540,0,300,C,choice,156,0,C
65541,1,300,C,recommendation,156,0,C
65542,1,300,C,recommendation,156,0,C
65543,1,300,C,recommendation,156,0,C
65544,1,300,C,recommendation,156,0,C
65545,1,300,C,recommendation,156,0,C
65546,1,300,C,recommendation,156,0,C
65547,1,300,C,recommendation,156,0,C
65548,1,300,C,recommendation,156,0,C
65549,1,300,C,recommendation,156,0,C
65550,1,300,C,recommendation,156,0,C
65551,1,300,C,recommendation,156,0,C
65552,1,300,C,recommendation,156,0,C
65553,1,300,C,recommendation,156,0,C
65554,1,300,C,recommendation,156,0,C
65555,1,300,C,recommendation,156,0,C
65556,1,300,C,recommendation,156,0,C
65557,1,300,C,recommendation,156,0,C
65558,1,300,C,recommendation,156,0,C
65559,1,300,C,recommendation,156,0,C
65560,1,300,C,recommendation,156,0,C
65561,1,300,C,choice,156,0,C
65562,2,300,C,recommendation,156,0,C
65563,2,300,C,recommendation,156,0,C
65564,2,300,C,recommendation,156,0,C
65565,2,300,C,recommendation,156,0,C
65566,2,300,C,recommendation,156,0,C
65567,2,300,C,recommendation,156,0,C
65568,2,300,C,recommendation,156,0,C
65569,2,300,C,recommendation,156,0,C
65570,2,300,C,recommendation,156,0,C
65571,2,300,C,recommendation,156,0,C
65572,2,300,C,recommendation,156,0,C
65573,2,300,C,recommendation,156,0,C
65574,2,300,C,recommendation,156,0,C
65575,2,300,C,recommendation,156,0,C
65576,2,300,C,recommendation,156,0,C
65577,2,300,C,recommendation,156,0,C
65578,2,300,C,recommendation,156,0,C
65579,2,300,C,recommendation,156,0,C
65580,2,300,C,recommendation,156,0,C
65581,2,300,C,recommendation,156,0,C
65582,2,300,C,choice,156,0,C
65583,3,300,C,recommendation,156,0,C
65584,3,300,C,recommendation,156,0,C
65585,3,300,C,recommendation,156,0,C
65586,3,300,C,recommendation,156,0,C
65587,3,300,C,recommendation,156,0,C
65588,3,300,C,recommendation,156,0,C
65589,3,300,C,recommendation,156,0,C
65590,3,300,C,recommendation,156,0,C
65591,3,300,C,recommendation,156,0,C
65592,3,300,C,recommendation,156,0,C
65593,3,300,C,recommendation,156,0,C
65594,3,300,C,recommendation,156,0,C
65595,3,300,C,recommendation,156,0,C
65596,3,300,C,recommendation,156,0,C
65597,3,300,C,recommendation,156,0,C
65598,3,300,C,recommendation,156,0,C
65599,3,300,C,recommendation,156,0,C
65600,3,300,C,recommendation,156,0,C
65601,3,300,C,recommendation,156,0,C
65602,3,300,C,recommendation,156,0,C
65603,3,300,C,choice,156,0,C
65604,4,300,C,recommendation,156,0,C
65605,4,300,C,recommendation,156,0,C
65606,4,300,C,recommendation,156,0,C
65607,4,300,C,recommendation,156,0,C
65608,4,300,C,recommendation,156,0,C
65609,4,300,C,recommendation,156,0,C
65610,4,300,C,recommendation,156,0,C
