,idx,user_index,label,kind,idy,sim,topic_start
424620,0,0,CL,recommendation,1011,0,L
424621,0,0,CL,recommendation,1011,0,L
424622,0,0,C,recommendation,1011,0,L
424623,0,0,C,recommendation,1011,0,L
424624,0,0,CL,recommendation,1011,0,L
424625,0,0,C,recommendation,1011,0,L
424626,0,0,C,recommendation,1011,0,L
424627,0,0,CL,recommendation,1011,0,L
424628,0,0,CL,recommendation,1011,0,L
424629,0,0,C,recommendation,1011,0,L
424630,0,0,C,recommendation,1011,0,L
424631,0,0,C,recommendation,1011,0,L
424632,0,0,C,recommendation,1011,0,L
424633,0,0,C,recommendation,1011,0,L
424634,0,0,C,recommendation,1011,0,L
424635,0,0,C,recommendation,1011,0,L
424636,0,0,C,recommendation,1011,0,L
424637,0,0,C,recommendation,1011,0,L
424638,0,0,C,recommendation,1011,0,L
424639,0,0,C,recommendation,1011,0,L
424640,0,0,CL,choice,1011,0,L
424641,1,0,CL,recommendation,1011,0,L
424642,1,0,CL,recommendation,1011,0,L
424643,1,0,CL,recommendation,1011,0,L
424644,1,0,CL,recommendation,1011,0,L
424645,1,0,CL,recommendation,1011,0,L
424646,1,0,CL,recommendation,1011,0,L
424647,1,0,C,recommendation,1011,0,L
424648,1,0,CL,recommendation,1011,0,L
424649,1,0,CL,recommendation,1011,0,L
424650,1,0,CL,recommendation,1011,0,L
424651,1,0,CL,recommendation,1011,0,L
424652,1,0,C,recommendation,1011,0,L
424653,1,0,CL,recommendation,1011,0,L
424654,1,0,CL,recommendation,1011,0,L
424655,1,0,CL,recommendation,1011,0,L
424656,1,0,CL,recommendation,1011,0,L
424657,1,0,CL,recommendation,1011,0,L
424658,1,0,CL,recommendation,1011,0,L
424659,1,0,CL,recommendation,1011,0,L
424660,1,0,C,recommendation,1011,0,L
424661,1,0,CL,choice,1011,0,L
424662,2,0,CL,recommendation,1011,0,L
424663,2,0,CL,recommendation,1011,0,L
424664,2,0,CL,recommendation,1011,0,L
424665,2,0,CL,recommendation,1011,0,L
424666,2,0,CL,recommendation,1011,0,L
424667,2,0,CL,recommendation,1011,0,L
424668,2,0,CL,recommendation,1011,0,L
424669,2,0,CL,recommendation,1011,0,L
424670,2,0,CL,recommendation,1011,0,L
424671,2,0,CL,recommendation,1011,0,L
424672,2,0,CL,recommendation,1011,0,L
424673,2,0,CL,recommendation,1011,0,L
424674,2,0,L,recommendation,1011,0,L
424675,2,0,CL,recommendation,1011,0,L
424676,2,0,CL,recommendation,1011,0,L
424677,2,0,CL,recommendation,1011,0,L
424678,2,0,CL,recommendation,1011,0,L
424679,2,0,CL,recommendation,1011,0,L
424680,2,0,CL,recommendation,1011,0,L
424681,2,0,CL,recommendation,1011,0,L
424682,2,0,CL,choice,1011,0,L
424683,3,0,CL,recommendation,1011,0,L
424684,3,0,CL,recommendation,1011,0,L
424685,3,0,CL,recommendation,1011,0,L
424686,3,0,CL,recommendation,1011,0,L
424687,3,0,CL,recommendation,1011,0,L
424688,3,0,CL,recommendation,1011,0,L
424689,3,0,CL,recommendation,1011,0,L
424690,3,0,CL,recommendation,1011,0,L
424691,3,0,CL,recommendation,1011,0,L
424692,3,0,CL,recommendation,1011,0,L
424693,3,0,L,recommendation,1011,0,L
424694,3,0,CL,recommendation,1011,0,L
424695,3,0,CL,recommendation,1011,0,L
424696,3,0,CL,recommendation,1011,0,L
424697,3,0,CL,recommendation,1011,0,L
424698,3,0,CL,recommendation,1011,0,L
424699,3,0,CL,recommendation,1011,0,L
424700,3,0,CL,recommendation,1011,0,L
424701,3,0,CL,recommendation,1011,0,L
424702,3,0,CL,recommendation,1011,0,L
424703,3,0,CL,choice,1011,0,L
424704,4,0,CL,recommendation,1011,0,L
424705,4,0,CL,recommendation,1011,0,L
424706,4,0,CL,recommendation,1011,0,L
424707,4,0,CL,recommendation,1011,0,L
424708,4,0,CL,recommendation,1011,0,L
424709,4,0,CL,recommendation,1011,0,L
424710,4,0,CL,recommendation,1011,0,L
424711,4,0,CL,recommendation,1011,0,L
424712,4,0,CL,recommendation,1011,0,L
424713,4,0,L,recommendation,1011,0,L
424714,4,0,CL,recommendation,1011,0,L
424715,4,0,CL,recommendation,1011,0,L
424716,4,0,CL,recommendation,1011,0,L
424717,4,0,CL,recommendation,1011,0,L
424718,4,0,CL,recommendation,1011,0,L
424719,4,0,L,recommendation,1011,0,L
424720,4,0,CL,recommendation,1011,0,L
424721,4,0,CL,recommendation,1011,0,L
424722,4,0,CL,recommendation,1011,0,L
424723,4,0,CL,recommendation,1011,0,L
424724,4,0,L,choice,1011,0,L
424725,5,0,CL,recommendation,1011,0,L
424726,5,0,CL,recommendation,1011,0,L
424727,5,0,CL,recommendation,1011,0,L
424728,5,0,CL,recommendation,1011,0,L
424729,5,0,CL,recommendation,1011,0,L
